"PERMITNO"|"FCLTUIN"|"FCLNAME"|"FCLTYAD"|"FCLTCIT"|"FCLTCTC"|"FCLSTCD"|"FCLZIPC"|"FCLGLAT"|"FCLGLON"|"IMPCAT"
"UTR000579"|"110012293133"|"METAL CRAFT TECHNOLOGIES"|"526 N AVIATION WAY"|"CEDAR CITY"|"1426441"|"UT"|"84721"|37.678889|-113.059444|""
"UTR000580"|"110024465808"|"METALCRAFT TECHNOLOGIES INC #2"|"597 N 1500 W"|"CEDAR CITY"|"1426441"|"UT"|"847202003"|37.685833|-113.081944|""
"UTR000581"|"110013402353"|"WESTERN PICK N PULL"|"585 W 3300 SOUTH"|"SALT LAKE CITY"|"1454997"|"UT"|"841153431"|40.699722|-111.9075|""
"UTR000582"|"110032595911"|"L BLOOM AND SON"|"690 W EXCHANGE"|"OGDEN"|"1444049"|"UT"|"NONE"|41.226563|-111.994939|"4"
"UTR000583"|"110000842866"|"KLUNE INDUSTRIES"|"1800 NORTH 300 WEST"|"SPANISH FORK"|"1445945"|"UT"|"846609504"|40.13307|-111.659882|""
"UTR000584"|"110030924668"|"BAKER PETROLITE CORPORATION"|"1294 SOUTH 1500 EAST"|"VERNAL"|"1433885"|"UT"|"84078"|40.436944|-109.499722|""
"UTR000585"|"110032595948"|"CROWS NEST PIT"|"1 MILE NORTH OF BUFF"|"BUFF"|"1425842"|"UT"|"84512"|0|0|""
"UTR000586"|"110032595957"|"CONSTAR / CROWN CORK AND SEAL"|"480 NORTH 5600 WEST"|"SALT LAKE CITY"|"1454997"|"UT"|"84116"|40.780278|-112.024167|""
"UTR000587"|"110032595966"|"ROCK PRODUCTS OF UTAH INC"|"BROWNS CNAYON"|"PARK CITY"|"1444206"|"UT"|"NONE"|40.718333|-111.549722|""
"UTR000588"|"110032595966"|"BMW STONE"|"BROWNS CANYON"|"PARK CITY"|"1444206"|"UT"|"NONE"|40.718333|-111.399722|""
"UTR000590"|"110002339693"|"GOER MFG. CO."|"2695 W. HWY. 56"|"CEDAR CITY"|"1426441"|"UT"|"84720"|37.684963|-113.103247|""
"UTR000591"|"110032595975"|"HALLIBUTON ENGERY SERVICES INC"|"1092 EAST MAIN STREET"|"VERNAL"|"1433885"|"UT"|"84078"|40.455556|-109.508056|""
"UTR000592"|"110032595984"|"GENPAK LLC"|"2791 WEST HIGHWAY 96"|"CEDAR CITY"|"1426441"|"UT"|"84720"|37.68502|-113.105359|""
"UTR000593"|"110005209808"|"SMEAD MFG."|"3309 WEST 600 NORTH"|"CEDAR CITY"|"1426441"|"UT"|"84720"|37.688663|-113.114073|""
"UTR000594"|"110000896816"|"PACIFICORP GADSBY PLANT"|"1407 WEST NORTH TEMPLE"|"SALT LAKE CITY"|"1454997"|"UT"|"84140"|40.771363|-111.931347|""
"UTR000595"|"110031316573"|"SMITH AND EDWARDS"|"3936 N HWY 126"|"OGDEN"|"1444049"|"UT"|"84404"|41.335|-112.038167|""
"UTR000596"|"110030924677"|"POINT WEST CONCRETE FACILITY"|"117 NORTH FRONTAGE ROAD"|"LEHI"|"1442553"|"UT"|"84043"|40.433333|-111.9|""
"UTR000597"|"110030924686"|"PARK CITY CONCRETE FACILITY"|"248 EAST HIGHWAY 40"|"PARK CITY"|"1444206"|"UT"|"84098"|40.660361|-111.509361|""
"UTR000598"|"110020103699"|"UTAH WOOD PRESERVING"|"1959 S 1100 W"|"WOODS CROSS"|"1447521"|"UT"|"840872134"|40.869035|-111.911709|""
"UTR000599"|"110000469920"|"GREAT SALT LAKE MINERALS CORP"|"765 NORTH 10500 WEST"|"OGDEN"|"1444049"|"UT"|"84404"|41.275833|-112.230833|""
"UTR000600"|"110032596019"|"DIAMOND MOUNTAIN RESOURCES LIMESTONE MINE"|"UINTAH COUNTY"|"VERNAL"|"1433885"|"UT"|"84078"|40.724722|-109.44|""
"UTR000601"|"110020082809"|"BLAZZARD LUMBER COMPANY,INC"|"525 NORTH MAIN"|"KAMAS"|"1442266"|"UT"|"84036-0065"|40.65175|-111.280972|""
"UTR000602"|"110020110887"|"LEAVITT LUMBER CO., INC."|"395 S 300 E"|"KAMAS"|"1442266"|"UT"|"840369637"|40.63759|-111.274118|""
"UTR000603"|"110032596028"|"SARGENT TIMBER"|"4573 NORTH NEW LANE"|"OKALEY"|"1444043"|"UT"|"84055"|40.723389|-111.28175|""
"UTR000604"|"110030486409"|"STAR POINT REFUSE PILE"|"23 MILES SOUTHWEST OF PRICE"|"PRICE"|"1431465"|"UT"|"84501"|39.527472|-111.011444|""
"UTR000605"|"110030487890"|"THOMPSON LOGGING"|"2054 SOUTH HWY 35"|"FRANCIS"|"1428080"|"UT"|"84036"|40.750389|-111.043694|""
"UTR000606"|"110000896816"|"PACIFICORP"|"1407 W NORTH TEMPLE"|"SALT LAKE CITY"|"1454997"|"UT"|"84140"|40.770417|-111.929167|""
"UTR000607"|"110000543671"|"PRICE RIVER WATER IMPROVEMENT DISTRICT"|"5382 E. WASHER PLANT RD."|"WELLINGTON"|"1434038"|"UT"|"84542"|39.543709|-110.734195|""
"UTR000608"|"110010919426"|"NORTH DAVIS SEWER DISTRICT"|"4252 WEST 2200 SOUTH"|"SYRACUSE"|"1433147"|"UT"|"840756800"|40.622201|-111.79204|""
"UTR000609"|"110032603065"|"REDDY-SALT LAKE CITY"|"2504 WEST 1700 SOUTH"|"SALT LAKE CITY"|"1454997"|"UT"|"89104"|40.733139|-111.921611|""
"UTR000610"|"110022280949"|"ASHLEY VALLEY WATER REC FAC"|"4000 E 2200 S"|"VERNAL"|"1433885"|"UT"|"84078"|40.426111|-109.457222|""
"UTR000611"|"110001881170"|"COTTONWOOD FACILITY"|"6901 WASATCH BLVD"|"COTTONWOOD HEIGHTS"|"1454997"|"UT"|"84121"|40.622201|-111.79204|"4"
"UTR000613"|"110032603083"|"GREEN DISPOSAL"|"789 WEST 17TH STREET"|"OGDEN"|"1444049"|"UT"|"84404"|41.236263|-111.995885|""
"UTR000614"|"110032603092"|"ALLIED WASTE SERVICES OF UT COUNTY- PLEASANT GROVE HAULING"|"225 W 700 S"|"PLEASANT GROVE"|"1444479"|"UT"|"84062"|40.355063|-111.743369|""
"UTR000615"|"110032603109"|"SUMMIT COUNTY HAULING - BFI"|"6450 NORTH SILVER CREEK CR."|"PARK CITY"|"1444206"|"UT"|"84098"|40.721953|-111.481395|"4"
"UTR000616"|"110032603118"|"WATER RECLAMATION FACILITY"|"3780 SOUTH 1650 WEST"|"SAINT GEORGE"|"1455098"|"UT"|"84790"|37.037778|-113.630556|""
"UTR000617"|"110032603127"|"MOUNTAIN VALLEY STONE, INC"|"BROWNS CANYON ROAD - 2 MILES WEST OF PEOA"|"NONE"|"1448035"|"UT"|"NONE"|40.719167|-111.410833|""
"UTR000618"|"110000868062"|"CEDAR CITY CORPORATION"|"7218 NORTH 2300 WEST"|"CEDAR CITY"|"1426441"|"UT"|"84721"|37.8125|-113.083333|""
"UTR000619"|"110022524231"|"AMCOR PRECAST COMPANY, INC"|"801 WEST 12TH STREET"|"OGDEN"|"1444049"|"UT"|"84412"|41.244361|-111.997667|""
"UTR000620"|"110000537517"|"SOUTH DAVIS COUNTY SEWER-NORTH"|"1800 WEST 1200 NORTH"|"BOUNTIFUL"|"1439039"|"UT"|"840874000"|40.904722|-111.934444|""
"UTR000621"|"110001149784"|"UNITED PARK CITY MINES CO"|"7700 MARSAC AVENUE BUILDING 1"|"PARK CITY"|"1444206"|"UT"|"84060"|40.6225|-111.495556|""
"UTR000622"|"110024885249"|"SOMMERS AUTO WREKING"|"647 WEST 3300 SOUTH"|"SOUTH SALT LAKE"|"1432753"|"UT"|"84119"|40.699722|-111.909444|""
"UTR000623"|"110020847075"|"INTERMOUNTAIN FARMERS ASSOCIATION"|"1750 EAST CENTER"|"LEWISTON"|"1442573"|"UT"|"84320"|41.975556|-111.899306|""
"UTR000624"|"110000571783"|"PROVO CITY CORPORATION - WATER RECLAMATION PLANT"|"1685 SOUTH EASTBAY BLVD PO BOX 1849"|"PROVO"|"1444661"|"UT"|"84603"|40.233761|-111.65863|""
"UTR000625"|"110020145706"|"SYDERVILLE BASIN WATER REC DIS"|"EAST CANYON WATER REC FAC"|"PARK CITY"|"1444206"|"UT"|"84098"|40.756944|-111.563333|""
"UTR000626"|"110020145715"|"SYDERVILLE BASIN WATER REC DIS"|"SILVER CREEK WATER REC FACIL"|"PARK CITY"|"1444206"|"UT"|"84098"|40.64632|-111.497307|""
"UTR000627"|"110000536135"|"CENTRAL WEBER SEWER IMP"|"2618 WEST PIONEER ROAD"|"OGDEN"|"1444049"|"UT"|"84404"|41.2716|-112.043378|""
"UTR000628"|"110000868179"|"BRIGHAM CITY CORPORATION"|"600 NORTH 1500 WEST"|"BRIGHAM CITY"|"1439109"|"UT"|"84302"|41.522778|-112.0425|""
"UTR000629"|"110032603458"|"LOGAN CITY WASTEWATER TREAMENT"|"200 NORTH 2500 WEST"|"LOGAN"|"1442849"|"UT"|"84321"|41.777667|-111.838924|""
"UTR000630"|"110020095163"|"CENTRAL DAVIS CO SEWER"|"2200 SOUTH SUNSET DRIVE"|"KAYSVILLE"|"1442285"|"UT"|"84037"|40.998611|-111.945|""
"UTR000631"|"110013328513"|"MACCLEAN QUALITY COMPOSITS"|"3392 WEST 8600 SOUTH"|"WEST JORDAN"|"1434086"|"UT"|"84088"|40.595278|-112.030833|""
"UTR000632"|"110002296907"|"SPIFFY ICE & COLD STORAGE"|"3500 S WEST TEMPLE"|"SALT LAKE CITY"|"1454997"|"UT"|"84115"|40.816663|-111.930259|"4"
"UTR000633"|"110014363857"|"EMERALD SERVICES INC."|"1725 WEST 1500 SOUTH"|"SALT LAKE CITY"|"1454997"|"UT"|"84104-3832"|40.737663|-111.939738|""
"UTR000634"|"110024465817"|"SAFETY KLEEN SYSTEMS IN"|"300 SOUTH 2650 EAST"|"SALT LAKE CITY"|"1454997"|"UT"|"84104"|40.760639|-111.889679|""
"UTR000635"|"110015686006"|"CAMERON"|"1442 EAST HIGHWAY 40"|"VERNAL"|"1433885"|"UT"|"84078"|40.446819|-109.50095|""
"UTR000636"|"110008177187"|"AMCOR MASONRY"|"333 SOUTH REDWOOD ROAD"|"NORTH SALT LAKE"|"1443971"|"UT"|"84054"|40.923611|-111.930556|""
"UTR000637"|"110011800523"|"MARTIN OPERATING PARTNERSHIP"|"580 WEST 1300 SOUTH"|"SALT LAKE CITY"|"1454997"|"UT"|"84100"|40.741944|-111.907222|"4"
"UTR000638"|"110001883793"|"CABINETEC INCORPORATED"|"188 NORTH 3050 EAST"|"SAINT GEORGE"|"1455098"|"UT"|"847909075"|37.114755|-113.520527|"4"
"UTR000639"|"110000495394"|"CMC SOUTHERN POST"|"920 W 600 NORTH"|"BRIGHAM CITY"|"1439109"|"UT"|"84302"|41.522444|-112.030389|""
"UTR000640"|"110014363759"|"NORTH AMERICA PACKAGING CORPORATION"|"1033 NORTH PRODUCTION ROAD"|"CEDAR CITY"|"1426441"|"UT"|"84720"|37.694444|-113.094722|""
"UTR000641"|"110032603421"|"JIM WELLS  BUCYRUS"|"765 N 400 EAST"|"HUNTINGTON"|"1428946"|"UT"|"84578"|39.21256|-111.01228|""
"UTR000642"|"110030487907"|"SALINA COAL YARD"|"597 SOUTH SR24"|"SALINA"|"1445269"|"UT"|"84654"|38.948333|-111.875556|"4"
"UTR000643"|"110030487916"|"LEVAN COAL YARD"|"P. O. BOX 280"|"LEVAN"|"1442564"|"UT"|"84639"|39.574722|-111.913333|""
"UTR000644"|"110015657412"|"HI GRADE MEATS"|"2160 SOUTH WEST TEMPLE"|"SALT LAKE CITY"|"1454997"|"UT"|"84115"|40.724058|-111.89418|"4"
"UTR000645"|"110015715626"|"UINTAH COUNTY"|"1300 SOUTH 3500 WEST"|"VERNAL"|"1433885"|"UT"|"84078"|40.475056|-109.595611|""
"UTR000646"|"110032603430"|"BAKER PETROLITE PRICE FACILITY"|"290 EAST 2700 SOUTH"|"PRICE"|"1431465"|"UT"|"84501"|39.599541|-110.809387|""
"UTR000647"|"110016685522"|"TERRA SYSTEMS INC"|"1865 WEST RIDGE ROAD"|"WELLINGTON"|"1434038"|"UT"|"84542"|39.524167|-110.766111|""
"UTR000648"|"110032603449"|"HORSESHOE BEND BY GREEN RIVER"|"ML48473"|"GREEN RIVER"|"1448037"|"UT"|"UINTAH"|40.297944|-109.528549|""
"UTR000649"|"110015715635"|"DUCHESNE RD MAINTENANCE FAC"|"734 N CENTER"|"DUCHESNE"|"1427601"|"UT"|"84021"|40.171412|-110.400942|""
"UTR000650"|"110002471897"|"PIT 6"|"8201 WEST 5400 SOUTH"|"KEARNS"|"1429290"|"UT"|"84118"|40.65|-112.085833|""
"UTR000651"|"110032598758"|"PIT 10"|"6200 WEST 24000 SOUTH"|"KEARNS"|"1429290"|"UT"|"84118"|40.651667|-112.047222|""
"UTR000652"|"110032598776"|"PIT 5"|"6200 WEST 7800 SOUTH"|"WEST JORDAN"|"1434086"|"UT"|"84084"|40.619444|-112.045|""
"UTR000654"|"110005194592"|"NORWESCO INC"|"90 SOUTH 1200 WEST"|"TOOELE"|"1433590"|"UT"|"84074"|40.554306|-112.29675|""
"UTR000655"|"110032598794"|"CASTLE CANYON MINE"|"ROSEN VALLEY RANCH"|"PARK VALLEY"|"1431110"|"UT"|"NONE"|41.81699|-113.329231|""
"UTR000656"|"110032598810"|"REDWOOD RECYCLING"|"6235 SOUTH REDWOOD ROAD"|"SALT LAKE CITY"|"1454997"|"UT"|"84123-6629"|40.638056|-111.938611|""
"UTR000657"|"110017692184"|"MOM BRANDS"|"1135 NORTH 1000 WEST"|"TREMONTON"|"1433664"|"UT"|"84337"|41.7|-112.183333|""
"UTR000658"|"110032598838"|"GREYHOUND LINES, INC"|"160 WEST SOUTH TEMPLE"|"SALT LAKE CITY"|"1454997"|"UT"|"84101"|40.769444|-111.896111|""
"UTR000659"|"110032598856"|"FEDEX FREIGHT"|"1718 SOUTH 3230 WEST"|"SALT LAKE CITY"|"1454997"|"UT"|"84104"|40.730222|-111.974778|""
"UTR000660"|"110032598874"|"SALT LAKE CITY DISTRIBUTION CENTER"|"1180 BECK CTREET"|"SALT LAKE CITY"|"1454997"|"UT"|"84103"|40.79465|-111.90246|""
"UTR000661"|"110005209390"|"DETROIT DIESEL MTU REMANUFACTURING"|"100 SOUTH LOADSTONE WAY"|"TOOELE"|"1433590"|"UT"|"840740550"|40.537032|-112.342038|""
"UTR000662"|"110032598749"|"AMTRAK PASSENGER TERMINAL"|"300 SOUTH 600 WEST"|"SALT LAKE CITY"|"1454997"|"UT"|"84101"|40.769167|-111.888889|"4"
"UTR000663"|"110020109318"|"MERVYN S DISTRIBUTION CENTER"|"2455 S 3600 W"|"WEST VALLEY CITY"|"1437843"|"UT"|"841191127"|40.717111|-111.977018|""
"UTR000664"|"110012414128"|"HOLCIM (US) INC."|"6055 E. CROYDON ROAD"|"MORGAN"|"1430488"|"UT"|"84050"|41.064163|-111.533889|""
"UTR000665"|"110032598892"|"SCHLIMBERGER WELL SERVICES"|"1170 EAST MAIN STREET"|"VERNAL"|"1433885"|"UT"|"84078"|40.456|-109.506222|""
"UTR000666"|"110005197063"|"MOORE WALLACE NORTH AMERICA"|"630 WEST 1000 NORTH"|"LOGAN"|"1442849"|"UT"|"84321"|41.712937|-111.851544|""
"UTR000667"|"110032599542"|"BJ SERVICES (VERNAL)"|"2160 SOUTH 1500 EAST"|"VERNAL"|"1433885"|"UT"|"84078"|40.425|-109.5|""
"UTR000668"|"110030487925"|"BOTTLING GROUP, LLC"|"3388 W 1987 SOUTH"|"SALT LAKE CITY"|"1454997"|"UT"|"84104"|40.728472|-111.972111|""
"UTR000669"|"110017887615"|"UTELITE CORP"|"P. O BOX 387"|"COALVILLE"|"1426770"|"UT"|"84017"|40.75475|-111.402722|""
"UTR000670"|"110024465835"|"IMS TUBE CITY IMS LLC"|"7285 W 21200 N"|"PLYMOUTH"|"1444488"|"UT"|"84330"|41.8775|-112.193889|""
"UTR000671"|"110020104732"|"UNITED STATES WELDING, INC."|"999 SOUTH REDWOOD ROAD"|"SALT LAKE CITY"|"1454997"|"UT"|"84104"|40.080111|-111.938389|""
"UTR000672"|"110032599551"|"BOB'S CONCRETE"|"5249 SOUTH 5500 WEST"|"HOOPER"|"1428807"|"UT"|"84315"|41.168174|-112.112981|""
"UTR000673"|"110015632966"|"MARK STEEL CORPORATION"|"455 WEST 600 SOUTH"|"SALT LAKE CITY"|"1454997"|"UT"|"84104"|40.756944|-111.891944|""
"UTR000674"|"110005197072"|"MARK STEEL CORPORATION"|"1230 WEST 200 SOUTH"|"SALT LAKE CITY"|"1454997"|"UT"|"84104"|40.766944|-111.872778|"5"
"UTR000675"|"110032599560"|"WATKINS MOTOR LINES - SLC"|"750 NORTH 5600 WEST"|"SALT LAKE CITY"|"1454997"|"UT"|"84116"|40.783611|-112.025278|""
"UTR000676"|"110028188244"|"SHAW NAPTECH. INC."|"210 EAST 700 SOUTH"|"CLEARFIELD"|"1439799"|"UT"|"84105-1712"|41.101667|-112.021667|""
"UTR000677"|"110014406838"|"SYSCO INTERMOUNTAIN FOOD SERVICES"|"9494 SOUTH PROSPERITY"|"WEST JORDAN"|"1434086"|"UT"|"84088"|40.577421|-112.03858|""
"UTR000678"|"110032599588"|"PANGUITCH PIT"|"HIGHWAY MILE POST 126"|"PANGUITCH"|"1444170"|"UT"|"84770"|37.76776|-112.389973|""
"UTR000679"|"110032599597"|"PETERSEN PRECISION MACHINE"|"300 WEST 12TH STREET"|"OGDEN"|"1444049"|"UT"|"84404"|41.245556|-111.984167|""
"UTR000680"|"110013709754"|"CLEAN HARBORS /GRASSY MOUNTAIN FACILITY"|"3 MI. E. 7 MI. N. OF KNOLLS"|"KNOLLS"|"1437607"|"UT"|"84029"|40.723991|-113.285843|""
"UTR000681"|"110024465844"|"NIELSON CONSTRUCTION"|"P. O. BOX 620"|"HUNTINGTON"|"1428946"|"UT"|"84528"|39.355|-111.005833|""
"UTR000682"|"110024465853"|"HUNTINGTON EQUIPMENT YARD"|"P O BOX 620"|"HUNTINGTON"|"1428946"|"UT"|"84528"|39.349722|-110.979722|""
"UTR000683"|"110024465862"|"RIDGE ROAD EQUIPMENT YARD"|"750 RIDGE ROAD"|"PRICE"|"1431465"|"UT"|"84501"|39.535556|-110.798889|""
"UTR000684"|"110028188253"|"PEOA QUARRY"|"BROWNS CANYON"|"PEOA"|"1444282"|"UT"|"84061"|40.73752|111.35258|""
"UTR000685"|"110016685522"|"COVOL ENGINEERED FUELS, LC"|"1865 WEST RIDGE ROAD"|"WELLINGTON"|"1434038"|"UT"|"84542"|39.524167|-110.766111|"5"
"UTR000686"|"110032596732"|"LIME PEAK QUARRIES"|"NONE"|"HOMANSVILLE"|"1437590"|"UT"|"84628"|39.973889|-112.084444|""
"UTR000687"|"110022570699"|"JOHN KUHNI & SONS"|"6480 WEST MILLS ROAD"|"LEVAN"|"1455158"|"UT"|"84639"|40.115028|-111.655444|""
"UTR000688"|"110032599631"|"KD WAREHOUSE"|"NONE"|"MYTON"|"1430626"|"UT"|"84052-0332"|40.194519|-110.061707|""
"UTR000689"|"110032599668"|"U.S. SYNTHETIC"|"1260 SOUTH 1600 WEST"|"OREM"|"1444110"|"UT"|"84058"|40.273301|-111.733779|""
"UTR000690"|"110032599686"|"VERNAL YARD"|"1081 EAST 125 SOUTH"|"VERNAL"|"1433885"|"UT"|"84078-2817"|40.453889|-109.508056|""
"UTR000691"|"110012347193"|"TYCO ELECTRONICS"|"710 NORTH 600 WEST"|"LOGAN"|"1442849"|"UT"|"843213146"|41.745064|-111.849093|""
"UTR000692"|"110032599711"|"SUMMIT COUNTY LANDFILL"|"6550 WEST THREE MILE ROAD"|"WANSHIP"|"1433942"|"UT"|"84017"|40.758333|-111.401194|""
"UTR000693"|"110008542746"|"MONTEZUMA CREEK BUS YARD"|"STATE ROAD 163"|"MONTEZUMA CREEK"|"1430435"|"UT"|"845340000"|37.266185|-109.310436|""
"UTR000694"|"110032599739"|"BOX ELDER COUNTY LANDFILL"|"9595 WEST 6800 NORTH"|"TREMONTON"|"1433664"|"UT"|"84337"|41.565154|-112.178282|""
"UTR000695"|"110032610137"|"KANAB LANDFILL"|"S/E KANAB UTAH"|"KANAB"|"1429276"|"UT"|"84741"|37.005556|-112.5|""
"UTR000696"|"110032610155"|"VALLEY LANDFILL"|"SOUTH GLENDALE UTAH"|"KANAB"|"1429276"|"UT"|"84741"|37.299167|-112.608056|""
"UTR000697"|"110032610164"|"PAYSON CITY LANDFILL"|"6220 WEST 10400 SOUTH"|"PAYSON"|"1444252"|"UT"|"84651"|40.0409|-111.7997|""
"UTR000698"|"110013863925"|"BAYVIEW LANDFILL"|"10800 S STATE RD 68"|"ELBERTA"|"1427772"|"UT"|"84626"|40.033333|-111.958333|""
"UTR000699"|""|"BEAVER COUNTY CLASS I"|"1950 NORTH 1250 WEST"|"BEAVER"|"1438510"|"UT"|"84713"|38.307778|-110.666667|""
"UTR000700"|"110032610226"|"DAVIS LANDFILL"|"1997 EAST 3500 NORTH"|"LAYTON"|"1442459"|"UT"|"84041"|41.112222|-111.931667|""
"UTR000701"|"110032610244"|"MILLARD COUNTY LANDFILL"|"5784 E 2160 S"|"DELTA"|"1427334"|"UT"|"84624-0854"|39.320556|-112.471389|""
"UTR000702"|"110032610253"|"FILLMORE CITY LANDFILL"|"550 N 500 E"|"FILLMORE"|"1441039"|"UT"|"84631"|38.979167|-112.303333|""
"UTR000703"|"110014012549"|"LOGAN CITY LANDFILL"|"100 NORTH 1400 WEST"|"LOGAN"|"1442849"|"UT"|"84321"|41.731667|-111.885|""
"UTR000704"|"110020102814"|"WASATCH METAL RECYCLING"|"205 W 3300 S"|"SALT LAKE CITY"|"1454997"|"UT"|"841153403"|40.699722|-111.896944|"4"
"UTR000705"|"110032610075"|"CARBON POWER PLANT"|"PO BOX 839"|"HELPER"|"1428654"|"UT"|"84526"|39.7275|-110.864167|""
"UTR000706"|"110028186889"|"DAILY'S PREMIUM MEATS"|"3535 SOUTH 500 WEST"|"SALT LAKE CITY"|"1454997"|"UT"|"84115"|40.698889|-111.905|""
"UTR000707"|"110032610093"|"WATER DISPOSAL INC"|"NORTH CRESCENT 3 MILES N"|"ROOSEVELT"|"1939412"|"UT"|"84066"|40.3126|-109.98996|""
"UTR000708"|"110032610100"|"WAYNE COUNTY LONGHOLLOW LANDFILL"|"1775 W 2100 S"|"LOA"|"1442822"|"UT"|"84747"|38.365833|-111.688056|""
"UTR000709"|"110032610191"|"WASATCH REGIONAL LANDFILL"|"8833 N ROWLEY ROAD BUILDING C"|"NORTH SKULL VALLEY"|"34495"|"UT"|"84028"|40.596389|-112.716111|""
"UTR000710"|"110005205474"|"INTERMOUNTAIN PRECISION CAST."|"1156 WEST 400 NORTH"|"LINDON"|"1442630"|"UT"|"84042"|40.344167|-111.743333|""
"UTR000711"|"110032610262"|"ACE OILFIELD DISPOSAL"|"6848 WEST HMY 40"|"VERNAL"|"1433885"|"UT"|"84078"|40.330278|-109.649167|""
"UTR000712"|"110032596572"|"GLEN BENCH FACILITY"|"26800 SOUTH GLEN BENCH RD"|"VERNAL"|"1433885"|"UT"|"84078"|40.068611|-109.456667|""
"UTR000713"|"110032596590"|"CONTRACT ENVIONMENTAL SERVICES"|"NORTH EAST OF ANETH"|"ANETH"|"1437486"|"UT"|"84510"|37.396389|-109.095833|""
"UTR000714"|"110022570751"|"SAIA MOTOR FREIGHT LINE, INC"|"1150 GLADIOLA STREET"|"SALT LAKE CITY"|"1454997"|"UT"|"84104"|40.74675|-111.955528|""
"UTR000715"|"110011676775"|"PARKER HANNIFIN CORP."|"2220 SOUTH / 3600 WEST"|"SALT LAKE CITY"|"1454997"|"UT"|"84119"|40.722505|-111.975556|""
"UTR000716"|"110032596607"|"UPS CARTAGE SERVICES - UTLKC"|"2015 SOUTH 4130 WEST"|"SALT LAKE CITY"|"1454997"|"UT"|"84104"|40.727677|-111.989616|""
"UTR000717"|"110002137054"|"GEORGIA PACIFIC SIGURD GYPSUM"|"200 SOUTH STATE STREET"|"SIGURD"|"1445583"|"UT"|"84657"|38.83508|-111.96658|""
"UTR000718"|"110022912357"|"WL PLASTICS"|"4660 WEST HIGHWAY 56"|"CEDAR CITY"|"1426441"|"UT"|"84721"|37.6865|-113.141306|""
"UTR000719"|"110023141900"|"RUSET INDUSTRIES INC"|"977 SOUTH 700 WEST"|"SALT LAKE CITY"|"1454997"|"UT"|"84104"|40.747943|-111.910918|"4"
"UTR000720"|"110000469403"|"OWENS CORNING, UTAH"|"4340 WEST 850 SOUTH"|"SALT LAKE CITY"|"1454997"|"UT"|"84104"|40.773611|-111.969722|""
"UTR000721"|"110032596625"|"OBRIST AMERICAS, INC."|"480 NORTH 4500 WEST"|"SALT LAKE CITY"|"1454997"|"UT"|"84116"|40.780278|-112.024167|""
"UTR000722"|"110030487934"|"WATER AND POWER TECHNOLOGIES, INC."|"3740 WEST 1987 SOUTH"|"SALT LAKE CITY"|"1454997"|"UT"|"84104"|40.727833|-111.980528|""
"UTR000723"|"110017624196"|"SCHREIDER FOODS, INC LOGAN PLT"|"885 NORTH 600 WEST"|"LOGAN"|"1442849"|"UT"|"843253195"|41.748056|-111.851667|""
"UTR000724"|"110032596643"|"INTEGRATED PRODUCTION SERVICES"|"1225 E HWY 40 #4"|"VERNAL"|"1433885"|"UT"|"84078"|40.484167|-109.504722|""
"UTR000725"|"110012148318"|"BOUNTIFUL SANITARY LANDFILL"|"1300 WEST 1600 NORTH"|"WEST BOUNTIFUL"|"1447113"|"UT"|"84087"|40.908333|-111.916667|""
"UTR000726"|"110032596670"|"RICH COUNTY LANDFILL"|"1 MILE WEST OF SAGE CREEK JUNCTION"|"RANDOLPH"|"1448030"|"UT"|"84064"|41.778913|-111.153338|""
"UTR000727"|"110032596689"|"SEVIER COUNTY SAGE FLAT LANDFILL"|"NONE"|"ONON"|"1448034"|"UT"|"NONE"|38.831389|-111.905|""
"UTR000728"|"110032596705"|"KLONDIKE LANDFILL"|"NONE"|"ONON"|"1448024"|"UT"|"NONE"|38.8|-109.7975|""
"UTR000729"|"110000469261"|"CREAM O' WEBER DAIRY LLC"|"1658 SOUTH 4370 WEST"|"SALT LAKE CITY"|"1454997"|"UT"|"84104-0248"|40.734889|-111.996333|""
"UTR000730"|"110002280264"|"CH DREDGE, DIV OF PRIME INC"|"460 SOUTH ORANGE STREET"|"SALT LAKE CITY"|"1454997"|"UT"|"841160810"|40.759472|-111.945389|""
"UTR000731"|"110032596732"|"LIME PEAK QUARRY"|"NW OF HWY 6"|"HOMANSVILLE"|"1437590"|"UT"|"84628"|39.975|-112.083306|""
"UTR000732"|"110030924695"|"SOUTHWEST ENERGY, LLC"|"11269 WEST 5600 NORTH"|"LEHI"|"1442553"|"UT"|"84043"|40.325|-111.933333|""
"UTR000733"|"110009508808"|"GADSBY ASPHALT TERMINAL"|"1251 WEST NORTH TEMPLE"|"SALT LAKE CITY"|"1454997"|"UT"|"84116-3219"|40.771944|-111.927778|""
"UTR000734"|"110005197795"|"COWBOY ASPHALT TERMINAL"|"1710 WEST 2600 SOUTH"|"WOODS CROSS"|"1447521"|"UT"|"84087"|40.861389|-111.927222|""
"UTR000735"|"110030924711"|"SALT LAKE CITY INTERMODAL FACILITY"|"1045 SOUTH 5500 WEST"|"SALT LAKE CITY"|"1454997"|"UT"|"84104"|40.752222|112.023056|""
"UTR000736"|"110028188342"|"RESERS FINE FOODS"|"1811 WEST 1700 SOUTH"|"SALT LAKE CITY"|"1454997"|"UT"|"84104"|40.733167|-111.942444|""
